"","SpecName","PalmTribe","PalmSubfamily","AverageFruitLength_cm","accAfrica","moist0_dry1","genus","species","area_code_l3","area","region","continent","Americas","Asia","Africa","Madagascar","Pacific","accRealm"
"1465","Calyptrocalyx_doxanthus","Areceae","Arecoideae","1.3","0","0","Calyptrocalyx","doxanthus","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1466","Calyptrocalyx_elegans","Areceae","Arecoideae","1.3","0","0","Calyptrocalyx","elegans","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1467","Calyptrocalyx_flabellatus","Areceae","Arecoideae","1.15","0","0","Calyptrocalyx","flabellatus","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1468","Calyptrocalyx_forbesii","Areceae","Arecoideae","0.4","0","0","Calyptrocalyx","forbesii","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1469","Calyptrocalyx_geonomiformis","Areceae","Arecoideae","1","0","0","Calyptrocalyx","geonomiformis","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1470","Calyptrocalyx_hollrungii","Areceae","Arecoideae","1.4","0","0","Calyptrocalyx","hollrungii","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1471","Calyptrocalyx_julianettii","Areceae","Arecoideae","1.2","0","0","Calyptrocalyx","julianettii","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1472","Calyptrocalyx_lauterbachianus","Areceae","Arecoideae","2.6","0","0","Calyptrocalyx","lauterbachianus","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1473","Calyptrocalyx_laxiflorus","Areceae","Arecoideae","2","0","0","Calyptrocalyx","laxiflorus","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1474","Calyptrocalyx_lepidotus","Areceae","Arecoideae","0.85","0","0","Calyptrocalyx","lepidotus","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1475","Calyptrocalyx_leptostachys","Areceae","Arecoideae","1.8","0","0","Calyptrocalyx","leptostachys","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1476","Calyptrocalyx_merrillianus","Areceae","Arecoideae","1.9","0","0","Calyptrocalyx","merrillianus","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1477","Calyptrocalyx_micholitzii","Areceae","Arecoideae","1.15","0","0","Calyptrocalyx","micholitzii","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1478","Calyptrocalyx_multifidus","Areceae","Arecoideae","1.3","0","0","Calyptrocalyx","multifidus","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1479","Calyptrocalyx_pachystachys","Areceae","Arecoideae","1.7","0","0","Calyptrocalyx","pachystachys","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1480","Calyptrocalyx_pauciflorus","Areceae","Arecoideae","1.3","0","0","Calyptrocalyx","pauciflorus","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1481","Calyptrocalyx_polyphyllus","Areceae","Arecoideae","1","0","0","Calyptrocalyx","polyphyllus","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1482","Calyptrocalyx_pusillus","Areceae","Arecoideae","0.95","0","0","Calyptrocalyx","pusillus","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1483","Calyptrocalyx_sessiliflorus","Areceae","Arecoideae","0.9","0","0","Calyptrocalyx","sessiliflorus","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1484","Calyptrocalyx_spicatus","Areceae","Arecoideae","5","0","0","Calyptrocalyx","spicatus","MOL","Maluku","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1485","Calyptrocalyx_yamutumene","Areceae","Arecoideae","1.7","0","0","Calyptrocalyx","yamutumene","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1486","Calyptrogyne_allenii","Geonomateae","Arecoideae","1.15","0","0","Calyptrogyne","allenii","PAN","Panamá","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1487","Calyptrogyne_anomala","Geonomateae","Arecoideae","1.08","0","0","Calyptrogyne","anomala","PAN","Panamá","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1488","Calyptrogyne_baudensis","Geonomateae","Arecoideae","1.68","0","0","Calyptrogyne","baudensis","CLM","Colombia","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1489","Calyptrogyne_condensata","Geonomateae","Arecoideae","1.25","0","0","Calyptrogyne","condensata","PAN","Panamá","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1490","Calyptrogyne_condensata","Geonomateae","Arecoideae","1.25","0","0","Calyptrogyne","condensata","COS","Costa Rica","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1491","Calyptrogyne_costatifrons","Geonomateae","Arecoideae","1.56","0","0","Calyptrogyne","costatifrons","CLM","Colombia","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1492","Calyptrogyne_costatifrons","Geonomateae","Arecoideae","1.56","0","0","Calyptrogyne","costatifrons","PAN","Panamá","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1493","Calyptrogyne_deneversii","Geonomateae","Arecoideae","1.003","0","0","Calyptrogyne","deneversii","PAN","Panamá","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1494","Calyptrogyne_ghiesbreghtiana","Geonomateae","Arecoideae","1.16","0","0","Calyptrogyne","ghiesbreghtiana","PAN","Panamá","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1495","Calyptrogyne_ghiesbreghtiana","Geonomateae","Arecoideae","1.16","0","0","Calyptrogyne","ghiesbreghtiana","GUA","Guatemala","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1496","Calyptrogyne_ghiesbreghtiana","Geonomateae","Arecoideae","1.16","0","0","Calyptrogyne","ghiesbreghtiana","NIC","Nicaragua","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1497","Calyptrogyne_ghiesbreghtiana","Geonomateae","Arecoideae","1.16","0","0","Calyptrogyne","ghiesbreghtiana","BLZ","Belize","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1498","Calyptrogyne_ghiesbreghtiana","Geonomateae","Arecoideae","1.16","0","0","Calyptrogyne","ghiesbreghtiana","MXT","Mexico Southeast","Mexico","NORTHERN AMERICA","1","0","0","0","0","Americas"
"1499","Calyptrogyne_ghiesbreghtiana","Geonomateae","Arecoideae","1.16","0","0","Calyptrogyne","ghiesbreghtiana","MXG","Mexico Gulf","Mexico","NORTHERN AMERICA","1","0","0","0","0","Americas"
"1500","Calyptrogyne_ghiesbreghtiana","Geonomateae","Arecoideae","1.16","0","0","Calyptrogyne","ghiesbreghtiana","COS","Costa Rica","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1501","Calyptrogyne_ghiesbreghtiana","Geonomateae","Arecoideae","1.16","0","0","Calyptrogyne","ghiesbreghtiana","HON","Honduras","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1502","Calyptrogyne_kunorum","Geonomateae","Arecoideae","2.07","0","0","Calyptrogyne","kunorum","PAN","Panamá","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1503","Calyptrogyne_osensis","Geonomateae","Arecoideae","1.75","0","0","Calyptrogyne","osensis","COS","Costa Rica","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1504","Calyptrogyne_panamensis","Geonomateae","Arecoideae","1.12","0","0","Calyptrogyne","panamensis","PAN","Panamá","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1505","Calyptrogyne_pubescens","Geonomateae","Arecoideae","1.22","0","0","Calyptrogyne","pubescens","PAN","Panamá","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1506","Calyptrogyne_sanblasensis","Geonomateae","Arecoideae","1.05","0","0","Calyptrogyne","sanblasensis","PAN","Panamá","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1507","Calyptrogyne_trichostachys","Geonomateae","Arecoideae","0.98","0","0","Calyptrogyne","trichostachys","PAN","Panamá","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1508","Calyptrogyne_trichostachys","Geonomateae","Arecoideae","0.98","0","0","Calyptrogyne","trichostachys","COS","Costa Rica","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1509","Calyptrogyne_tutensis","Geonomateae","Arecoideae","1.35","0","0","Calyptrogyne","tutensis","PAN","Panamá","Central America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1510","Calyptronoma_occidentalis","Geonomateae","Arecoideae","1.28","0","0","Calyptronoma","occidentalis","JAM","Jamaica","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1511","Calyptronoma_occidentalis","Geonomateae","Arecoideae","1.28","0","0","Calyptronoma","occidentalis","CUB","Cuba","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1512","Calyptronoma_plumeriana","Geonomateae","Arecoideae","2.5","0","0","Calyptronoma","plumeriana","CUB","Cuba","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1513","Calyptronoma_plumeriana","Geonomateae","Arecoideae","2.5","0","0","Calyptronoma","plumeriana","DOM","Dominican Republic","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1514","Calyptronoma_plumeriana","Geonomateae","Arecoideae","2.5","0","0","Calyptronoma","plumeriana","HAI","Haiti","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1515","Calyptronoma_rivalis","Geonomateae","Arecoideae","0.58","0","0","Calyptronoma","rivalis","HAI","Haiti","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1516","Calyptronoma_rivalis","Geonomateae","Arecoideae","0.58","0","0","Calyptronoma","rivalis","PUE","Puerto Rico","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1517","Calyptronoma_rivalis","Geonomateae","Arecoideae","0.58","0","0","Calyptronoma","rivalis","DOM","Dominican Republic","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1518","Carpentaria_acuminata","Areceae","Arecoideae","2","0","0","Carpentaria","acuminata","NTA","Northern Territory","Australia","AUSTRALASIA","0","0","0","0","1","Pacific"
"1519","Carpoxylon_macrospermum","Areceae","Arecoideae","6","0","0","Carpoxylon","macrospermum","VAN","Vanuatu","Southwestern Pacific","PACIFIC","0","0","0","0","0",NA
"1520","Caryota_angustifolia","Caryoteae","Coryphoideae","1.75","0","0","Caryota","angustifolia","SUL","Sulawesi","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1521","Caryota_cumingii","Caryoteae","Coryphoideae","1.5","0","0","Caryota","cumingii","PHI","Philippines","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1522","Caryota_kiriwongensis","Caryoteae","Coryphoideae","3.3","0","0","Caryota","kiriwongensis","THA","Thailand","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1523","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","CHC","China South-Central","China","ASIA-TEMPERATE","0","1","0","0","0","Asia"
"1524","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","SUM","Sumatera","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1525","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","ASS","Assam","Indian Subcontinent","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1526","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","JAW","Jawa","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1527","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","BAN","Bangladesh","Indian Subcontinent","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1528","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","MLY","Malaya","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1529","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","LAO","Laos","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1530","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","CBD","Cambodia","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1531","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","EHM","East Himalaya","Indian Subcontinent","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1532","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","MYA","Myanmar","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1533","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","THA","Thailand","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1534","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","CHH","Hainan","China","ASIA-TEMPERATE","0","1","0","0","0","Asia"
"1535","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","CHS","China Southeast","China","ASIA-TEMPERATE","0","1","0","0","0","Asia"
"1536","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","VIE","Vietnam","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1537","Caryota_maxima","Caryoteae","Coryphoideae","2.1","0","0","Caryota","maxima","PHI","Philippines","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1538","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","CHH","Hainan","China","ASIA-TEMPERATE","0","1","0","0","0","Asia"
"1539","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","JAW","Jawa","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1540","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","MYA","Myanmar","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1541","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","VIE","Vietnam","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1542","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","CBD","Cambodia","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1543","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","SUM","Sumatera","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1544","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","LSI","Lesser Sunda Is.","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1545","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","NCB","Nicobar Is.","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1546","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","PHI","Philippines","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1547","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","BAN","Bangladesh","Indian Subcontinent","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1548","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","THA","Thailand","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1549","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","CHS","China Southeast","China","ASIA-TEMPERATE","0","1","0","0","0","Asia"
"1550","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","TRT","Trinidad-Tobago","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1551","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","SUL","Sulawesi","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1552","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","PUE","Puerto Rico","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1553","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","COM","Comoros","Western Indian Ocean","AFRICA","0","0","1","0","0","Africa"
"1554","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","HAI","Haiti","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1555","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","BOR","Borneo","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1556","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","LAO","Laos","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1557","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","MLY","Malaya","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1558","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","AND","Andaman Is.","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1559","Caryota_mitis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","mitis","DOM","Dominican Republic","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1560","Caryota_monostachya","Caryoteae","Coryphoideae","3.5","0","0","Caryota","monostachya","VIE","Vietnam","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1561","Caryota_monostachya","Caryoteae","Coryphoideae","3.5","0","0","Caryota","monostachya","CHS","China Southeast","China","ASIA-TEMPERATE","0","1","0","0","0","Asia"
"1562","Caryota_monostachya","Caryoteae","Coryphoideae","3.5","0","0","Caryota","monostachya","CHC","China South-Central","China","ASIA-TEMPERATE","0","1","0","0","0","Asia"
"1563","Caryota_no","Caryoteae","Coryphoideae","2.2","0","0","Caryota","no","BOR","Borneo","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1564","Caryota_obtusa","Caryoteae","Coryphoideae","3.2","0","0","Caryota","obtusa","LAO","Laos","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1565","Caryota_obtusa","Caryoteae","Coryphoideae","3.2","0","0","Caryota","obtusa","MYA","Myanmar","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1566","Caryota_obtusa","Caryoteae","Coryphoideae","3.2","0","0","Caryota","obtusa","ASS","Assam","Indian Subcontinent","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1567","Caryota_obtusa","Caryoteae","Coryphoideae","3.2","0","0","Caryota","obtusa","EHM","East Himalaya","Indian Subcontinent","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1568","Caryota_obtusa","Caryoteae","Coryphoideae","3.2","0","0","Caryota","obtusa","CHC","China South-Central","China","ASIA-TEMPERATE","0","1","0","0","0","Asia"
"1569","Caryota_obtusa","Caryoteae","Coryphoideae","3.2","0","0","Caryota","obtusa","THA","Thailand","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1570","Caryota_ophiopellis","Caryoteae","Coryphoideae","1.4","0","0","Caryota","ophiopellis","VAN","Vanuatu","Southwestern Pacific","PACIFIC","0","0","0","0","0",NA
"1571","Caryota_rumphiana","Caryoteae","Coryphoideae","2.2","0","0","Caryota","rumphiana","BIS","Bismarck Archipelago","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1572","Caryota_rumphiana","Caryoteae","Coryphoideae","2.2","0","0","Caryota","rumphiana","MOL","Maluku","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1573","Caryota_rumphiana","Caryoteae","Coryphoideae","2.2","0","0","Caryota","rumphiana","PHI","Philippines","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1574","Caryota_rumphiana","Caryoteae","Coryphoideae","2.2","0","0","Caryota","rumphiana","SUL","Sulawesi","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1575","Caryota_rumphiana","Caryoteae","Coryphoideae","2.2","0","0","Caryota","rumphiana","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1576","Caryota_rumphiana","Caryoteae","Coryphoideae","2.2","0","0","Caryota","rumphiana","SOL","Solomon Is.","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1577","Caryota_sympetala","Caryoteae","Coryphoideae","3","0","0","Caryota","sympetala","VIE","Vietnam","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1578","Caryota_sympetala","Caryoteae","Coryphoideae","3","0","0","Caryota","sympetala","CBD","Cambodia","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1579","Caryota_sympetala","Caryoteae","Coryphoideae","3","0","0","Caryota","sympetala","LAO","Laos","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1580","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","BAN","Bangladesh","Indian Subcontinent","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1581","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","OGA","Ogasawara-shoto","Eastern Asia","ASIA-TEMPERATE","0","1","0","0","0","Asia"
"1582","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","HAI","Haiti","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1583","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","DOM","Dominican Republic","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1584","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","NEP","Nepal","Indian Subcontinent","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1585","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","CHC","China South-Central","China","ASIA-TEMPERATE","0","1","0","0","0","Asia"
"1586","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","CUB","Cuba","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1587","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","ASS","Assam","Indian Subcontinent","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1588","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","AND","Andaman Is.","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1589","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","PUE","Puerto Rico","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1590","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","CHS","China Southeast","China","ASIA-TEMPERATE","0","1","0","0","0","Asia"
"1591","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","TRT","Trinidad-Tobago","Caribbean","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1592","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","SRL","Sri Lanka","Indian Subcontinent","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1593","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","IND","India","Indian Subcontinent","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1594","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","MYA","Myanmar","Indo-China","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1595","Caryota_urens","Caryoteae","Coryphoideae","2","0","0","Caryota","urens","MLY","Malaya","Malesia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1596","Caryota_zebrina","Caryoteae","Coryphoideae","2.5","0","0","Caryota","zebrina","NWG","New Guinea","Papuasia","ASIA-TROPICAL","0","1","0","0","0","Asia"
"1597","Ceroxylon_alpinum","Ceroxyleae","Ceroxyloideae","1.8","0","0","Ceroxylon","alpinum","VEN","Venezuela","Northern South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1598","Ceroxylon_alpinum","Ceroxyleae","Ceroxyloideae","1.8","0","0","Ceroxylon","alpinum","CLM","Colombia","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1599","Ceroxylon_amazonicum","Ceroxyleae","Ceroxyloideae","1.85","0","0","Ceroxylon","amazonicum","ECU","Ecuador","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1600","Ceroxylon_ceriferum","Ceroxyleae","Ceroxyloideae","1.65","0","0","Ceroxylon","ceriferum","VEN","Venezuela","Northern South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1601","Ceroxylon_ceriferum","Ceroxyleae","Ceroxyloideae","1.65","0","0","Ceroxylon","ceriferum","CLM","Colombia","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1602","Ceroxylon_echinulatum","Ceroxyleae","Ceroxyloideae","2","0","0","Ceroxylon","echinulatum","PER","Peru","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1603","Ceroxylon_echinulatum","Ceroxyleae","Ceroxyloideae","2","0","0","Ceroxylon","echinulatum","ECU","Ecuador","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1604","Ceroxylon_parvifrons","Ceroxyleae","Ceroxyloideae","2","0","0","Ceroxylon","parvifrons","VEN","Venezuela","Northern South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1605","Ceroxylon_parvifrons","Ceroxyleae","Ceroxyloideae","2","0","0","Ceroxylon","parvifrons","BOL","Bolivia","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1606","Ceroxylon_parvifrons","Ceroxyleae","Ceroxyloideae","2","0","0","Ceroxylon","parvifrons","ECU","Ecuador","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1607","Ceroxylon_parvifrons","Ceroxyleae","Ceroxyloideae","2","0","0","Ceroxylon","parvifrons","PER","Peru","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1608","Ceroxylon_parvifrons","Ceroxyleae","Ceroxyloideae","2","0","0","Ceroxylon","parvifrons","CLM","Colombia","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1609","Ceroxylon_parvum","Ceroxyleae","Ceroxyloideae","1.5","0","0","Ceroxylon","parvum","ECU","Ecuador","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1610","Ceroxylon_peruvianum","Ceroxyleae","Ceroxyloideae","2.15","0","0","Ceroxylon","peruvianum","PER","Peru","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1611","Ceroxylon_pityrophyllum","Ceroxyleae","Ceroxyloideae","1.9","0","0","Ceroxylon","pityrophyllum","BOL","Bolivia","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
"1612","Ceroxylon_pityrophyllum","Ceroxyleae","Ceroxyloideae","1.9","0","0","Ceroxylon","pityrophyllum","PER","Peru","Western South America","SOUTHERN AMERICA","1","0","0","0","0","Americas"
